;;;;;;;
;;;;;;;
TRÁFICO EN AUTOPISTAS ESTATALES DE PEAJE;;;;;;;
;;;;;;;
ALICANTE-CARTAGENA;;;;;;;
;;;;;;;
;;;;;;;
Jun;76,6;12.192; ;1.437; ;;
May;76,6;11.529; ;1.431; ;;
Abr;76,6;11.048; ;1.405; ;;
Mar;76,6;12.419; ;1.615; ;;
Feb;76,6;9.125; ;1.368; ;;
Ene;76,6;8.871; ;1.377; ;;
2001 Dic;76,6;8.672; ;1.140; ;;
Nov;76,6;9.132; ;1.365; ;;
Oct;76,6;10.839; ;2.228; ;;
Sep;76,6;9.796; ;884; ;;
Ago;76,6;16.337; ;1.032; ;;
Jul;76,6;15.025; ;1.181; ;;
;;;;;;;
;;;;;;;
"""Fuente: M.Fomento""";;;;;;;
Variación respecto al mismo periodo del año anterior;;;;;;;
;;;;;;;
*;;;;;;;
